chr	start	stop	arm	chr_arm	band
1	35000001	35050000	p	1p	p34.3
1	35050001	35100000	p	1p	p34.3
1	35100001	35150000	p	1p	p34.3
1	35150001	35200000	p	1p	p34.3
1	35200001	35250000	p	1p	p34.3
1	35250001	35300000	p	1p	p34.3
1	35300001	35350000	p	1p	p34.3
1	35350001	35400000	p	1p	p34.3
1	35400001	35450000	p	1p	p34.3
1	35450001	35500000	p	1p	p34.3
1	35500001	35550000	p	1p	p34.3
1	35550001	35600000	p	1p	p34.3
1	35600001	35650000	p	1p	p34.3
1	35650001	35700000	p	1p	p34.3
1	35700001	35750000	p	1p	p34.3
1	35750001	35800000	p	1p	p34.3
1	35800001	35850000	p	1p	p34.3
1	35850001	35900000	p	1p	p34.3
1	35900001	35950000	p	1p	p34.3
1	35950001	36000000	p	1p	p34.3
1	36000001	36050000	p	1p	p34.3
1	36050001	36100000	p	1p	p34.3
1	36100001	36150000	p	1p	p34.3
1	36150001	36200000	p	1p	p34.3
1	36200001	36250000	p	1p	p34.3
1	36250001	36300000	p	1p	p34.3
1	36300001	36350000	p	1p	p34.3
1	36350001	36400000	p	1p	p34.3
1	36400001	36450000	p	1p	p34.3
1	36450001	36500000	p	1p	p34.3
1	36500001	36550000	p	1p	p34.3
1	36550001	36600000	p	1p	p34.3
1	36600001	36650000	p	1p	p34.3
1	36650001	36700000	p	1p	p34.3
1	36700001	36750000	p	1p	p34.3
1	36750001	36800000	p	1p	p34.3
1	36800001	36850000	p	1p	p34.3
1	36850001	36900000	p	1p	p34.3
1	36900001	36950000	p	1p	p34.3
1	36950001	37000000	p	1p	p34.3
1	37000001	37050000	p	1p	p34.3
1	37050001	37100000	p	1p	p34.3
1	37100001	37150000	p	1p	p34.3
1	37150001	37200000	p	1p	p34.3
1	37200001	37250000	p	1p	p34.3
1	37250001	37300000	p	1p	p34.3
1	37300001	37350000	p	1p	p34.3
1	37350001	37400000	p	1p	p34.3
1	37400001	37450000	p	1p	p34.3
1	37450001	37500000	p	1p	p34.3
1	37500001	37550000	p	1p	p34.3
1	37550001	37600000	p	1p	p34.3
1	37600001	37650000	p	1p	p34.3
1	37650001	37700000	p	1p	p34.3
1	37700001	37750000	p	1p	p34.3
1	37750001	37800000	p	1p	p34.3
1	37800001	37850000	p	1p	p34.3
1	37850001	37900000	p	1p	p34.3
1	37900001	37950000	p	1p	p34.3
1	37950001	38000000	p	1p	p34.3
1	38000001	38050000	p	1p	p34.3
1	38050001	38100000	p	1p	p34.3
1	38100001	38150000	p	1p	p34.3
1	38150001	38200000	p	1p	p34.3
1	38200001	38250000	p	1p	p34.3
1	38250001	38300000	p	1p	p34.3
1	38300001	38350000	p	1p	p34.3
1	38350001	38400000	p	1p	p34.3
1	38400001	38450000	p	1p	p34.3
1	38450001	38500000	p	1p	p34.3
1	38500001	38550000	p	1p	p34.3
1	38550001	38600000	p	1p	p34.3
1	38600001	38650000	p	1p	p34.3
1	38650001	38700000	p	1p	p34.3
1	38700001	38750000	p	1p	p34.3
1	38750001	38800000	p	1p	p34.3
1	38800001	38850000	p	1p	p34.3
1	38850001	38900000	p	1p	p34.3
1	38900001	38950000	p	1p	p34.3
1	38950001	39000000	p	1p	p34.3
1	39000001	39050000	p	1p	p34.3
1	39050001	39100000	p	1p	p34.3
1	39100001	39150000	p	1p	p34.3
1	39150001	39200000	p	1p	p34.3
1	39200001	39250000	p	1p	p34.3
1	39250001	39300000	p	1p	p34.3
1	39300001	39350000	p	1p	p34.3
1	39350001	39400000	p	1p	p34.3
1	39400001	39450000	p	1p	p34.3
1	39450001	39500000	p	1p	p34.3
1	39500001	39550000	p	1p	p34.3
1	39550001	39600000	p	1p	p34.3
1	39600001	39650000	p	1p	p34.2
1	39650001	39700000	p	1p	p34.2
1	39700001	39750000	p	1p	p34.2
1	39750001	39800000	p	1p	p34.2
1	39800001	39850000	p	1p	p34.2
1	39850001	39900000	p	1p	p34.2
1	39900001	39950000	p	1p	p34.2
1	39950001	40000000	p	1p	p34.2
1	40000001	40050000	p	1p	p34.2
1	40050001	40100000	p	1p	p34.2
1	40100001	40150000	p	1p	p34.2
1	40150001	40200000	p	1p	p34.2
1	40200001	40250000	p	1p	p34.2
1	40250001	40300000	p	1p	p34.2
1	40300001	40350000	p	1p	p34.2
1	40350001	40400000	p	1p	p34.2
1	40400001	40450000	p	1p	p34.2
1	40450001	40500000	p	1p	p34.2
1	40500001	40550000	p	1p	p34.2
1	40550001	40600000	p	1p	p34.2
1	40600001	40650000	p	1p	p34.2
1	40650001	40700000	p	1p	p34.2
1	40700001	40750000	p	1p	p34.2
1	40750001	40800000	p	1p	p34.2
1	40800001	40850000	p	1p	p34.2
1	40850001	40900000	p	1p	p34.2
1	40900001	40950000	p	1p	p34.2
1	40950001	41000000	p	1p	p34.2
1	41000001	41050000	p	1p	p34.2
1	41050001	41100000	p	1p	p34.2
1	41100001	41150000	p	1p	p34.2
1	41150001	41200000	p	1p	p34.2
1	41200001	41250000	p	1p	p34.2
1	41250001	41300000	p	1p	p34.2
1	41300001	41350000	p	1p	p34.2
1	41350001	41400000	p	1p	p34.2
1	41400001	41450000	p	1p	p34.2
1	41450001	41500000	p	1p	p34.2
1	41500001	41550000	p	1p	p34.2
1	41550001	41600000	p	1p	p34.2
1	41600001	41650000	p	1p	p34.2
1	41650001	41700000	p	1p	p34.2
1	41700001	41750000	p	1p	p34.2
1	41750001	41800000	p	1p	p34.2
1	41800001	41850000	p	1p	p34.2
1	41850001	41900000	p	1p	p34.2
1	41900001	41950000	p	1p	p34.2
1	41950001	42000000	p	1p	p34.2
1	42000001	42050000	p	1p	p34.2
1	42050001	42100000	p	1p	p34.2
1	42100001	42150000	p	1p	p34.2
1	42150001	42200000	p	1p	p34.2
1	42200001	42250000	p	1p	p34.2
1	42250001	42300000	p	1p	p34.2
1	42300001	42350000	p	1p	p34.2
1	42350001	42400000	p	1p	p34.2
1	42400001	42450000	p	1p	p34.2
1	42450001	42500000	p	1p	p34.2
1	42500001	42550000	p	1p	p34.2
1	42550001	42600000	p	1p	p34.2
1	42600001	42650000	p	1p	p34.2
1	42650001	42700000	p	1p	p34.2
1	42700001	42750000	p	1p	p34.2
1	42750001	42800000	p	1p	p34.2
1	42800001	42850000	p	1p	p34.2
1	42850001	42900000	p	1p	p34.2
1	42900001	42950000	p	1p	p34.2
1	42950001	43000000	p	1p	p34.2
1	43000001	43050000	p	1p	p34.2
1	43050001	43100000	p	1p	p34.2
1	43100001	43150000	p	1p	p34.2
1	43150001	43200000	p	1p	p34.2
1	43200001	43250000	p	1p	p34.2
1	43250001	43300000	p	1p	p34.2
1	43300001	43350000	p	1p	p34.2
1	43350001	43400000	p	1p	p34.2
1	43400001	43450000	p	1p	p34.2
1	43450001	43500000	p	1p	p34.2
1	43500001	43550000	p	1p	p34.2
1	43550001	43600000	p	1p	p34.2
1	43600001	43650000	p	1p	p34.2
1	43650001	43700000	p	1p	p34.2
1	43700001	43750000	p	1p	p34.1
1	43750001	43800000	p	1p	p34.1
1	43800001	43850000	p	1p	p34.1
1	43850001	43900000	p	1p	p34.1
1	43900001	43950000	p	1p	p34.1
1	43950001	44000000	p	1p	p34.1
1	44000001	44050000	p	1p	p34.1
1	44050001	44100000	p	1p	p34.1
1	44100001	44150000	p	1p	p34.1
1	44150001	44200000	p	1p	p34.1
1	44200001	44250000	p	1p	p34.1
1	44250001	44300000	p	1p	p34.1
1	44300001	44350000	p	1p	p34.1
1	44350001	44400000	p	1p	p34.1
1	44400001	44450000	p	1p	p34.1
1	44450001	44500000	p	1p	p34.1
1	44500001	44550000	p	1p	p34.1
1	44550001	44600000	p	1p	p34.1
1	44600001	44650000	p	1p	p34.1
1	44650001	44700000	p	1p	p34.1
1	44700001	44750000	p	1p	p34.1
1	44750001	44800000	p	1p	p34.1
1	44800001	44850000	p	1p	p34.1
1	44850001	44900000	p	1p	p34.1
1	44900001	44950000	p	1p	p34.1
1	44950001	45000000	p	1p	p34.1
1	45000001	45050000	p	1p	p34.1
1	45050001	45100000	p	1p	p34.1
1	45100001	45150000	p	1p	p34.1
1	45150001	45200000	p	1p	p34.1
1	45200001	45250000	p	1p	p34.1
1	45250001	45300000	p	1p	p34.1
1	45300001	45350000	p	1p	p34.1
1	45350001	45400000	p	1p	p34.1
1	45400001	45450000	p	1p	p34.1
1	45450001	45500000	p	1p	p34.1
1	45500001	45550000	p	1p	p34.1
1	45550001	45600000	p	1p	p34.1
1	45600001	45650000	p	1p	p34.1
1	45650001	45700000	p	1p	p34.1
1	45700001	45750000	p	1p	p34.1
1	45750001	45800000	p	1p	p34.1
1	45800001	45850000	p	1p	p34.1
1	45850001	45900000	p	1p	p34.1
1	45900001	45950000	p	1p	p34.1
1	45950001	46000000	p	1p	p34.1
1	46000001	46050000	p	1p	p34.1
1	46050001	46100000	p	1p	p34.1
1	46100001	46150000	p	1p	p34.1
1	46150001	46200000	p	1p	p34.1
1	46200001	46250000	p	1p	p34.1
1	46250001	46300000	p	1p	p34.1
1	46300001	46350000	p	1p	p33
1	46350001	46400000	p	1p	p33
1	46400001	46450000	p	1p	p33
1	46450001	46500000	p	1p	p33
1	46500001	46550000	p	1p	p33
1	46550001	46600000	p	1p	p33
1	46600001	46650000	p	1p	p33
1	46650001	46700000	p	1p	p33
1	46700001	46750000	p	1p	p33
1	46750001	46800000	p	1p	p33
1	46800001	46850000	p	1p	p33
1	46850001	46900000	p	1p	p33
1	46900001	46950000	p	1p	p33
1	46950001	47000000	p	1p	p33
1	47000001	47050000	p	1p	p33
1	47050001	47100000	p	1p	p33
1	47100001	47150000	p	1p	p33
1	47150001	47200000	p	1p	p33
1	47200001	47250000	p	1p	p33
1	47250001	47300000	p	1p	p33
1	47300001	47350000	p	1p	p33
1	47350001	47400000	p	1p	p33
1	47400001	47450000	p	1p	p33
1	47450001	47500000	p	1p	p33
1	47500001	47550000	p	1p	p33
1	47550001	47600000	p	1p	p33
1	47600001	47650000	p	1p	p33
1	47650001	47700000	p	1p	p33
1	47700001	47750000	p	1p	p33
1	47750001	47800000	p	1p	p33
1	47800001	47850000	p	1p	p33
1	47850001	47900000	p	1p	p33
1	47900001	47950000	p	1p	p33
1	47950001	48000000	p	1p	p33
1	48000001	48050000	p	1p	p33
1	48050001	48100000	p	1p	p33
1	48100001	48150000	p	1p	p33
1	48150001	48200000	p	1p	p33
1	48200001	48250000	p	1p	p33
1	48250001	48300000	p	1p	p33
1	48300001	48350000	p	1p	p33
1	48350001	48400000	p	1p	p33
1	48400001	48450000	p	1p	p33
1	48450001	48500000	p	1p	p33
1	48500001	48550000	p	1p	p33
1	48550001	48600000	p	1p	p33
1	48600001	48650000	p	1p	p33
1	48650001	48700000	p	1p	p33
1	48700001	48750000	p	1p	p33
1	48750001	48800000	p	1p	p33
1	48800001	48850000	p	1p	p33
1	48850001	48900000	p	1p	p33
1	48900001	48950000	p	1p	p33
1	48950001	49000000	p	1p	p33
1	49000001	49050000	p	1p	p33
1	49050001	49100000	p	1p	p33
1	49100001	49150000	p	1p	p33
1	49150001	49200000	p	1p	p33
1	49200001	49250000	p	1p	p33
1	49250001	49300000	p	1p	p33
1	49300001	49350000	p	1p	p33
1	49350001	49400000	p	1p	p33
1	49400001	49450000	p	1p	p33
1	49450001	49500000	p	1p	p33
1	49500001	49550000	p	1p	p33
1	49550001	49600000	p	1p	p33
1	49600001	49650000	p	1p	p33
1	49650001	49700000	p	1p	p33
1	49700001	49750000	p	1p	p33
1	49750001	49800000	p	1p	p33
1	49800001	49850000	p	1p	p33
1	49850001	49900000	p	1p	p33
1	49900001	49950000	p	1p	p33
1	49950001	50000000	p	1p	p33
1	50000001	50050000	p	1p	p33
1	50050001	50100000	p	1p	p33
1	50100001	50150000	p	1p	p33
1	50150001	50200000	p	1p	p33
1	50200001	50250000	p	1p	p32.3
1	50250001	50300000	p	1p	p32.3
1	50300001	50350000	p	1p	p32.3
1	50350001	50400000	p	1p	p32.3
1	50400001	50450000	p	1p	p32.3
1	50450001	50500000	p	1p	p32.3
1	50500001	50550000	p	1p	p32.3
1	50550001	50600000	p	1p	p32.3
1	50600001	50650000	p	1p	p32.3
1	50650001	50700000	p	1p	p32.3
1	50700001	50750000	p	1p	p32.3
1	50750001	50800000	p	1p	p32.3
1	50800001	50850000	p	1p	p32.3
1	50850001	50900000	p	1p	p32.3
1	50900001	50950000	p	1p	p32.3
1	50950001	51000000	p	1p	p32.3
1	51000001	51050000	p	1p	p32.3
1	51050001	51100000	p	1p	p32.3
1	51100001	51150000	p	1p	p32.3
1	51150001	51200000	p	1p	p32.3
1	51200001	51250000	p	1p	p32.3
1	51250001	51300000	p	1p	p32.3
1	51300001	51350000	p	1p	p32.3
1	51350001	51400000	p	1p	p32.3
1	51400001	51450000	p	1p	p32.3
1	51450001	51500000	p	1p	p32.3
1	51500001	51550000	p	1p	p32.3
1	51550001	51600000	p	1p	p32.3
1	51600001	51650000	p	1p	p32.3
1	51650001	51700000	p	1p	p32.3
1	51700001	51750000	p	1p	p32.3
1	51750001	51800000	p	1p	p32.3
1	51800001	51850000	p	1p	p32.3
1	51850001	51900000	p	1p	p32.3
1	51900001	51950000	p	1p	p32.3
1	51950001	52000000	p	1p	p32.3
1	52000001	52050000	p	1p	p32.3
1	52050001	52100000	p	1p	p32.3
1	52100001	52150000	p	1p	p32.3
1	52150001	52200000	p	1p	p32.3
1	52200001	52250000	p	1p	p32.3
1	52250001	52300000	p	1p	p32.3
1	52300001	52350000	p	1p	p32.3
1	52350001	52400000	p	1p	p32.3
1	52400001	52450000	p	1p	p32.3
1	52450001	52500000	p	1p	p32.3
1	52500001	52550000	p	1p	p32.3
1	52550001	52600000	p	1p	p32.3
1	52600001	52650000	p	1p	p32.3
1	52650001	52700000	p	1p	p32.3
1	52700001	52750000	p	1p	p32.3
1	52750001	52800000	p	1p	p32.3
1	52800001	52850000	p	1p	p32.3
1	52850001	52900000	p	1p	p32.3
1	52900001	52950000	p	1p	p32.3
1	52950001	53000000	p	1p	p32.3
1	53000001	53050000	p	1p	p32.3
1	53050001	53100000	p	1p	p32.3
1	53100001	53150000	p	1p	p32.3
1	53150001	53200000	p	1p	p32.3
1	53200001	53250000	p	1p	p32.3
1	53250001	53300000	p	1p	p32.3
1	53300001	53350000	p	1p	p32.3
1	53350001	53400000	p	1p	p32.3
1	53400001	53450000	p	1p	p32.3
1	53450001	53500000	p	1p	p32.3
1	53500001	53550000	p	1p	p32.3
1	53550001	53600000	p	1p	p32.3
1	53600001	53650000	p	1p	p32.3
1	53650001	53700000	p	1p	p32.3
1	53700001	53750000	p	1p	p32.3
1	53750001	53800000	p	1p	p32.3
1	53800001	53850000	p	1p	p32.3
1	53850001	53900000	p	1p	p32.3
1	53900001	53950000	p	1p	p32.3
1	53950001	54000000	p	1p	p32.3
1	54000001	54050000	p	1p	p32.3
1	54050001	54100000	p	1p	p32.3
1	54100001	54150000	p	1p	p32.3
1	54150001	54200000	p	1p	p32.3
1	54200001	54250000	p	1p	p32.3
1	54250001	54300000	p	1p	p32.3
1	54300001	54350000	p	1p	p32.3
1	54350001	54400000	p	1p	p32.3
1	54400001	54450000	p	1p	p32.3
1	54450001	54500000	p	1p	p32.3
1	54500001	54550000	p	1p	p32.3
1	54550001	54600000	p	1p	p32.3
1	54600001	54650000	p	1p	p32.3
1	54650001	54700000	p	1p	p32.3
1	54700001	54750000	p	1p	p32.3
1	54750001	54800000	p	1p	p32.3
1	54800001	54850000	p	1p	p32.3
1	54850001	54900000	p	1p	p32.3
1	54900001	54950000	p	1p	p32.3
1	54950001	55000000	p	1p	p32.3
1	55000001	55050000	p	1p	p32.3
1	55050001	55100000	p	1p	p32.3
1	55100001	55150000	p	1p	p32.3
1	55150001	55200000	p	1p	p32.3
1	55200001	55250000	p	1p	p32.3
1	55250001	55300000	p	1p	p32.3
1	55300001	55350000	p	1p	p32.3
1	55350001	55400000	p	1p	p32.3
1	55400001	55450000	p	1p	p32.3
1	55450001	55500000	p	1p	p32.3
1	55500001	55550000	p	1p	p32.3
1	55550001	55600000	p	1p	p32.3
1	55600001	55650000	p	1p	p32.2
1	55650001	55700000	p	1p	p32.2
1	55700001	55750000	p	1p	p32.2
1	55750001	55800000	p	1p	p32.2
1	55800001	55850000	p	1p	p32.2
1	55850001	55900000	p	1p	p32.2
1	55900001	55950000	p	1p	p32.2
1	55950001	56000000	p	1p	p32.2
1	56000001	56050000	p	1p	p32.2
1	56050001	56100000	p	1p	p32.2
1	56100001	56150000	p	1p	p32.2
1	56150001	56200000	p	1p	p32.2
1	56200001	56250000	p	1p	p32.2
1	56250001	56300000	p	1p	p32.2
1	56300001	56350000	p	1p	p32.2
1	56350001	56400000	p	1p	p32.2
1	56400001	56450000	p	1p	p32.2
1	56450001	56500000	p	1p	p32.2
1	56500001	56550000	p	1p	p32.2
1	56550001	56600000	p	1p	p32.2
1	56600001	56650000	p	1p	p32.2
1	56650001	56700000	p	1p	p32.2
1	56700001	56750000	p	1p	p32.2
1	56750001	56800000	p	1p	p32.2
1	56800001	56850000	p	1p	p32.2
1	56850001	56900000	p	1p	p32.2
1	56900001	56950000	p	1p	p32.2
1	56950001	57000000	p	1p	p32.2
1	57000001	57050000	p	1p	p32.2
1	57050001	57100000	p	1p	p32.2
1	57100001	57150000	p	1p	p32.2
1	57150001	57200000	p	1p	p32.2
1	57200001	57250000	p	1p	p32.2
1	57250001	57300000	p	1p	p32.2
1	57300001	57350000	p	1p	p32.2
1	57350001	57400000	p	1p	p32.2
1	57400001	57450000	p	1p	p32.2
1	57450001	57500000	p	1p	p32.2
1	57500001	57550000	p	1p	p32.2
1	57550001	57600000	p	1p	p32.2
1	57600001	57650000	p	1p	p32.2
1	57650001	57700000	p	1p	p32.2
1	57700001	57750000	p	1p	p32.2
1	57750001	57800000	p	1p	p32.2
1	57800001	57850000	p	1p	p32.2
1	57850001	57900000	p	1p	p32.2
1	57900001	57950000	p	1p	p32.2
1	57950001	58000000	p	1p	p32.2
1	58000001	58050000	p	1p	p32.2
1	58050001	58100000	p	1p	p32.2
1	58100001	58150000	p	1p	p32.2
1	58150001	58200000	p	1p	p32.2
1	58200001	58250000	p	1p	p32.2
1	58250001	58300000	p	1p	p32.2
1	58300001	58350000	p	1p	p32.2
1	58350001	58400000	p	1p	p32.2
1	58400001	58450000	p	1p	p32.2
1	58450001	58500000	p	1p	p32.2
1	58500001	58550000	p	1p	p32.1
1	58550001	58600000	p	1p	p32.1
1	58600001	58650000	p	1p	p32.1
1	58650001	58700000	p	1p	p32.1
1	58700001	58750000	p	1p	p32.1
1	58750001	58800000	p	1p	p32.1
1	58800001	58850000	p	1p	p32.1
1	58850001	58900000	p	1p	p32.1
1	58900001	58950000	p	1p	p32.1
1	58950001	59000000	p	1p	p32.1
1	59000001	59050000	p	1p	p32.1
1	59050001	59100000	p	1p	p32.1
1	59100001	59150000	p	1p	p32.1
1	59150001	59200000	p	1p	p32.1
1	59200001	59250000	p	1p	p32.1
1	59250001	59300000	p	1p	p32.1
1	59300001	59350000	p	1p	p32.1
1	59350001	59400000	p	1p	p32.1
1	59400001	59450000	p	1p	p32.1
1	59450001	59500000	p	1p	p32.1
1	59500001	59550000	p	1p	p32.1
1	59550001	59600000	p	1p	p32.1
1	59600001	59650000	p	1p	p32.1
1	59650001	59700000	p	1p	p32.1
1	59700001	59750000	p	1p	p32.1
1	59750001	59800000	p	1p	p32.1
1	59800001	59850000	p	1p	p32.1
1	59850001	59900000	p	1p	p32.1
1	59900001	59950000	p	1p	p32.1
1	59950001	60000000	p	1p	p32.1
1	60000001	60050000	p	1p	p32.1
1	60050001	60100000	p	1p	p32.1
1	60100001	60150000	p	1p	p32.1
1	60150001	60200000	p	1p	p32.1
1	60200001	60250000	p	1p	p32.1
1	60250001	60300000	p	1p	p32.1
1	60300001	60350000	p	1p	p32.1
1	60350001	60400000	p	1p	p32.1
1	60400001	60450000	p	1p	p32.1
1	60450001	60500000	p	1p	p32.1
1	60500001	60550000	p	1p	p32.1
1	60550001	60600000	p	1p	p32.1
1	60600001	60650000	p	1p	p32.1
1	60650001	60700000	p	1p	p32.1
1	60700001	60750000	p	1p	p32.1
1	60750001	60800000	p	1p	p32.1
1	60800001	60850000	p	1p	p31.3
1	60850001	60900000	p	1p	p31.3
1	60900001	60950000	p	1p	p31.3
1	60950001	61000000	p	1p	p31.3
1	61000001	61050000	p	1p	p31.3
1	61050001	61100000	p	1p	p31.3
1	61100001	61150000	p	1p	p31.3
1	61150001	61200000	p	1p	p31.3
1	61200001	61250000	p	1p	p31.3
1	61250001	61300000	p	1p	p31.3
1	61300001	61350000	p	1p	p31.3
1	61350001	61400000	p	1p	p31.3
1	61400001	61450000	p	1p	p31.3
1	61450001	61500000	p	1p	p31.3
1	61500001	61550000	p	1p	p31.3
1	61550001	61600000	p	1p	p31.3
1	61600001	61650000	p	1p	p31.3
1	61650001	61700000	p	1p	p31.3
1	61700001	61750000	p	1p	p31.3
1	61750001	61800000	p	1p	p31.3
1	61800001	61850000	p	1p	p31.3
1	61850001	61900000	p	1p	p31.3
1	61900001	61950000	p	1p	p31.3
1	61950001	62000000	p	1p	p31.3
1	62000001	62050000	p	1p	p31.3
1	62050001	62100000	p	1p	p31.3
1	62100001	62150000	p	1p	p31.3
1	62150001	62200000	p	1p	p31.3
1	62200001	62250000	p	1p	p31.3
1	62250001	62300000	p	1p	p31.3
1	62300001	62350000	p	1p	p31.3
1	62350001	62400000	p	1p	p31.3
1	62400001	62450000	p	1p	p31.3
1	62450001	62500000	p	1p	p31.3
1	62500001	62550000	p	1p	p31.3
1	62550001	62600000	p	1p	p31.3
1	62600001	62650000	p	1p	p31.3
1	62650001	62700000	p	1p	p31.3
1	62700001	62750000	p	1p	p31.3
1	62750001	62800000	p	1p	p31.3
1	62800001	62850000	p	1p	p31.3
1	62850001	62900000	p	1p	p31.3
1	62900001	62950000	p	1p	p31.3
1	62950001	63000000	p	1p	p31.3
1	63000001	63050000	p	1p	p31.3
1	63050001	63100000	p	1p	p31.3
1	63100001	63150000	p	1p	p31.3
1	63150001	63200000	p	1p	p31.3
1	63200001	63250000	p	1p	p31.3
1	63250001	63300000	p	1p	p31.3
1	63300001	63350000	p	1p	p31.3
1	63350001	63400000	p	1p	p31.3
1	63400001	63450000	p	1p	p31.3
1	63450001	63500000	p	1p	p31.3
1	63500001	63550000	p	1p	p31.3
1	63550001	63600000	p	1p	p31.3
1	63600001	63650000	p	1p	p31.3
1	63650001	63700000	p	1p	p31.3
1	63700001	63750000	p	1p	p31.3
1	63750001	63800000	p	1p	p31.3
1	63800001	63850000	p	1p	p31.3
1	63850001	63900000	p	1p	p31.3
1	63900001	63950000	p	1p	p31.3
1	63950001	64000000	p	1p	p31.3
1	64000001	64050000	p	1p	p31.3
1	64050001	64100000	p	1p	p31.3
1	64100001	64150000	p	1p	p31.3
1	64150001	64200000	p	1p	p31.3
1	64200001	64250000	p	1p	p31.3
1	64250001	64300000	p	1p	p31.3
1	64300001	64350000	p	1p	p31.3
1	64350001	64400000	p	1p	p31.3
1	64400001	64450000	p	1p	p31.3
1	64450001	64500000	p	1p	p31.3
1	64500001	64550000	p	1p	p31.3
1	64550001	64600000	p	1p	p31.3
1	64600001	64650000	p	1p	p31.3
1	64650001	64700000	p	1p	p31.3
1	64700001	64750000	p	1p	p31.3
1	64750001	64800000	p	1p	p31.3
1	64800001	64850000	p	1p	p31.3
1	64850001	64900000	p	1p	p31.3
1	64900001	64950000	p	1p	p31.3
1	64950001	65000000	p	1p	p31.3
1	65000001	65050000	p	1p	p31.3
1	65050001	65100000	p	1p	p31.3
1	65100001	65150000	p	1p	p31.3
1	65150001	65200000	p	1p	p31.3
1	65200001	65250000	p	1p	p31.3
1	65250001	65300000	p	1p	p31.3
1	65300001	65350000	p	1p	p31.3
1	65350001	65400000	p	1p	p31.3
1	65400001	65450000	p	1p	p31.3
1	65450001	65500000	p	1p	p31.3
1	65500001	65550000	p	1p	p31.3
1	65550001	65600000	p	1p	p31.3
1	65600001	65650000	p	1p	p31.3
1	65650001	65700000	p	1p	p31.3
1	65700001	65750000	p	1p	p31.3
1	65750001	65800000	p	1p	p31.3
1	65800001	65850000	p	1p	p31.3
1	65850001	65900000	p	1p	p31.3
1	65900001	65950000	p	1p	p31.3
1	65950001	66000000	p	1p	p31.3
1	66000001	66050000	p	1p	p31.3
1	66050001	66100000	p	1p	p31.3
1	66100001	66150000	p	1p	p31.3
1	66150001	66200000	p	1p	p31.3
1	66200001	66250000	p	1p	p31.3
1	66250001	66300000	p	1p	p31.3
1	66300001	66350000	p	1p	p31.3
1	66350001	66400000	p	1p	p31.3
1	66400001	66450000	p	1p	p31.3
1	66450001	66500000	p	1p	p31.3
1	66500001	66550000	p	1p	p31.3
1	66550001	66600000	p	1p	p31.3
1	66600001	66650000	p	1p	p31.3
1	66650001	66700000	p	1p	p31.3
1	66700001	66750000	p	1p	p31.3
1	66750001	66800000	p	1p	p31.3
1	66800001	66850000	p	1p	p31.3
1	66850001	66900000	p	1p	p31.3
1	66900001	66950000	p	1p	p31.3
1	66950001	67000000	p	1p	p31.3
1	67000001	67050000	p	1p	p31.3
1	67050001	67100000	p	1p	p31.3
1	67100001	67150000	p	1p	p31.3
1	67150001	67200000	p	1p	p31.3
1	67200001	67250000	p	1p	p31.3
1	67250001	67300000	p	1p	p31.3
1	67300001	67350000	p	1p	p31.3
1	67350001	67400000	p	1p	p31.3
1	67400001	67450000	p	1p	p31.3
1	67450001	67500000	p	1p	p31.3
1	67500001	67550000	p	1p	p31.3
1	67550001	67600000	p	1p	p31.3
1	67600001	67650000	p	1p	p31.3
1	67650001	67700000	p	1p	p31.3
1	67700001	67750000	p	1p	p31.3
1	67750001	67800000	p	1p	p31.3
1	67800001	67850000	p	1p	p31.3
1	67850001	67900000	p	1p	p31.3
1	67900001	67950000	p	1p	p31.3
1	67950001	68000000	p	1p	p31.3
1	68000001	68050000	p	1p	p31.3
1	68050001	68100000	p	1p	p31.3
1	68100001	68150000	p	1p	p31.3
1	68150001	68200000	p	1p	p31.3
1	68200001	68250000	p	1p	p31.3
1	68250001	68300000	p	1p	p31.3
1	68300001	68350000	p	1p	p31.3
1	68350001	68400000	p	1p	p31.3
1	68400001	68450000	p	1p	p31.3
1	68450001	68500000	p	1p	p31.3
1	68500001	68550000	p	1p	p31.2
1	68550001	68600000	p	1p	p31.2
1	68600001	68650000	p	1p	p31.2
1	68650001	68700000	p	1p	p31.2
1	68700001	68750000	p	1p	p31.2
1	68750001	68800000	p	1p	p31.2
1	68800001	68850000	p	1p	p31.2
1	68850001	68900000	p	1p	p31.2
1	68900001	68950000	p	1p	p31.2
1	68950001	69000000	p	1p	p31.2
1	69000001	69050000	p	1p	p31.2
1	69050001	69100000	p	1p	p31.2
1	69100001	69150000	p	1p	p31.2
1	69150001	69200000	p	1p	p31.2
1	69200001	69250000	p	1p	p31.2
1	69250001	69300000	p	1p	p31.2
1	69300001	69350000	p	1p	p31.1
1	69350001	69400000	p	1p	p31.1
1	69400001	69450000	p	1p	p31.1
1	69450001	69500000	p	1p	p31.1
1	69500001	69550000	p	1p	p31.1
1	69550001	69600000	p	1p	p31.1
1	69600001	69650000	p	1p	p31.1
1	69650001	69700000	p	1p	p31.1
1	69700001	69750000	p	1p	p31.1
1	69750001	69800000	p	1p	p31.1
1	69800001	69850000	p	1p	p31.1
1	69850001	69900000	p	1p	p31.1
1	69900001	69950000	p	1p	p31.1
1	69950001	70000000	p	1p	p31.1
1	70000001	70050000	p	1p	p31.1
1	70050001	70100000	p	1p	p31.1
1	70100001	70150000	p	1p	p31.1
1	70150001	70200000	p	1p	p31.1
1	70200001	70250000	p	1p	p31.1
1	70250001	70300000	p	1p	p31.1
