GeneName	GeneID	chr	start	stop	arm	chr_arm	band
ACTL8	ENSG00000117148	1	17755313	17827063	p	1p	p36.13
AL357509.1	ENSG00000284653	1	18015712	18045612	p	1p	p36.13
LINC01654	ENSG00000261781	1	18065657	18074412	p	1p	p36.13
IGSF21	ENSG00000117154	1	18107746	18378483	p	1p	p36.13
IGSF21-AS1	ENSG00000230035	1	18166929	18179346	p	1p	p36.13
AL591896.1	ENSG00000225387	1	18385829	18388514	p	1p	p36.13
KLHDC7A	ENSG00000179023	1	18480982	18486126	p	1p	p36.13
PAX7	ENSG00000009709	1	18631006	18748866	p	1p	p36.13
TAS1R2	ENSG00000179002	1	18839599	18859682	p	1p	p36.13
AL080251.1	ENSG00000255275	1	18849273	18921121	p	1p	p36.13
ALDH4A1	ENSG00000159423	1	18871430	18902781	p	1p	p36.13
IFFO2	ENSG00000169991	1	18904281	18956686	p	1p	p36.13
UBR4	ENSG00000127481	1	19074506	19210276	p	1p	p36.13
AL035413.1	ENSG00000230424	1	19210501	19240704	p	1p	p36.13
EMC1	ENSG00000127463	1	19215664	19251552	p	1p	p36.13
MRTO4	ENSG00000053372	1	19251539	19260128	p	1p	p36.13
AKR7A3	ENSG00000162482	1	19282558	19289250	p	1p	p36.13
AKR7A2	ENSG00000053371	1	19303965	19312146	p	1p	p36.13
PQLC2	ENSG00000040487	1	19312326	19329300	p	1p	p36.13
CAPZB	ENSG00000077549	1	19338776	19485539	p	1p	p36.13
AL031727.2	ENSG00000235185	1	19591802	19596832	p	1p	p36.13
MINOS1	ENSG00000173436	1	19596977	19629821	p	1p	p36.13
NBL1	ENSG00000158747	1	19596979	19658456	p	1p	p36.13
MINOS1-NBL1	ENSG00000270136	1	19597067	19656927	p	1p	p36.13
HTR6	ENSG00000158748	1	19665287	19679562	p	1p	p36.13
TMCO4	ENSG00000162542	1	19682213	19799945	p	1p	p36.13
RNF186	ENSG00000178828	1	19814029	19815278	p	1p	p36.13
AL391883.1	ENSG00000235434	1	19814367	19819502	p	1p	p36.13
OTUD3	ENSG00000169914	1	19882513	19912945	p	1p	p36.13
PLA2G2E	ENSG00000188784	1	19920009	19923617	p	1p	p36.13
PLA2G2A	ENSG00000188257	1	19975431	19980416	p	1p	p36.13
PLA2G5	ENSG00000127472	1	20028179	20091190	p	1p	p36.13
PLA2G2D	ENSG00000117215	1	20111939	20119566	p	1p	p36.12
PLA2G2F	ENSG00000158786	1	20139326	20150386	p	1p	p36.12
Z98257.1	ENSG00000227066	1	20154338	20160568	p	1p	p36.12
PLA2G2C	ENSG00000187980	1	20161253	20177424	p	1p	p36.12
UBXN10-AS1	ENSG00000225986	1	20184242	20186486	p	1p	p36.12
UBXN10	ENSG00000162543	1	20186085	20196048	p	1p	p36.12
LINC01757	ENSG00000228105	1	20243095	20244655	p	1p	p36.12
Z98257.2	ENSG00000284710	1	20272018	20275005	p	1p	p36.12
VWA5B1	ENSG00000158816	1	20290919	20354894	p	1p	p36.12
AL020998.1	ENSG00000226664	1	20294211	20323187	p	1p	p36.12
LINC01141	ENSG00000236963	1	20360579	20431234	p	1p	p36.12
AL139254.1	ENSG00000226487	1	20412304	20413253	p	1p	p36.12
AL139254.2	ENSG00000284641	1	20476222	20478937	p	1p	p36.12
AL139254.3	ENSG00000284743	1	20478779	20480397	p	1p	p36.12
CAMK2N1	ENSG00000162545	1	20482391	20486220	p	1p	p36.12
MUL1	ENSG00000090432	1	20499448	20508161	p	1p	p36.12
FAM43B	ENSG00000183114	1	20552439	20555010	p	1p	p36.12
CDA	ENSG00000158825	1	20588948	20618908	p	1p	p36.12
PINK1	ENSG00000158828	1	20633455	20651511	p	1p	p36.12
PINK1-AS	ENSG00000117242	1	20642657	20652193	p	1p	p36.12
DDOST	ENSG00000244038	1	20651767	20661544	p	1p	p36.12
KIF17	ENSG00000117245	1	20664014	20718017	p	1p	p36.12
SH2D5	ENSG00000189410	1	20719732	20732837	p	1p	p36.12
AL663074.1	ENSG00000233069	1	20732880	20733952	p	1p	p36.12
HP1BP3	ENSG00000127483	1	20742661	20787323	p	1p	p36.12
EIF4G3	ENSG00000075151	1	20806292	21176888	p	1p	p36.12
ECE1	ENSG00000117298	1	21217247	21345504	p	1p	p36.12
AL031005.1	ENSG00000236936	1	21266082	21267251	p	1p	p36.12
AL031728.1	ENSG00000231105	1	21293290	21299774	p	1p	p36.12
AL592309.2	ENSG00000236009	1	21415898	21417492	p	1p	p36.12
NBPF3	ENSG00000142794	1	21440128	21485005	p	1p	p36.12
ALPL	ENSG00000162551	1	21509372	21578412	p	1p	p36.12
AL359815.1	ENSG00000233431	1	21586472	21591187	p	1p	p36.12
RAP1GAP	ENSG00000076864	1	21596215	21669363	p	1p	p36.12
USP48	ENSG00000090686	1	21678298	21783606	p	1p	p36.12
LDLRAD2	ENSG00000187942	1	21812265	21825221	p	1p	p36.12
HSPG2	ENSG00000142798	1	21822245	21937297	p	1p	p36.12
CELA3B	ENSG00000219073	1	21977021	21998642	p	1p	p36.12
CELA3A	ENSG00000142789	1	22001656	22012539	p	1p	p36.12
LINC01635	ENSG00000228397	1	22023990	22026048	p	1p	p36.12
CDC42	ENSG00000070831	1	22052627	22092946	p	1p	p36.12
AL031281.2	ENSG00000271840	1	22100613	22101360	p	1p	p36.12
WNT4	ENSG00000162552	1	22117305	22143969	p	1p	p36.12
ZBTB40	ENSG00000184677	1	22451851	22531157	p	1p	p36.12
EPHA8	ENSG00000070886	1	22563564	22603594	p	1p	p36.12
C1QA	ENSG00000173372	1	22636506	22639608	p	1p	p36.12
C1QC	ENSG00000159189	1	22643630	22648110	p	1p	p36.12
C1QB	ENSG00000173369	1	22652762	22661538	p	1p	p36.12
EPHB2	ENSG00000133216	1	22710839	22921500	p	1p	p36.12
AL512444.1	ENSG00000225952	1	22835713	22836849	p	1p	p36.12
LACTBL1	ENSG00000215906	1	22953043	22965338	p	1p	p36.12
TEX46	ENSG00000227868	1	23010834	23015850	p	1p	p36.12
KDM1A	ENSG00000004487	1	23019443	23083689	p	1p	p36.12
AL031428.1	ENSG00000240553	1	23020147	23088058	p	1p	p36.12
LUZP1	ENSG00000169641	1	23084023	23177808	p	1p	p36.12
HTR1D	ENSG00000179546	1	23191895	23194729	p	1p	p36.12
LINC01355	ENSG00000261326	1	23281309	23286752	p	1p	p36.12
AL109936.6	ENSG00000284726	1	23297797	23302866	p	1p	p36.12
HNRNPR	ENSG00000125944	1	23303771	23344336	p	1p	p36.12
ZNF436	ENSG00000125945	1	23359448	23369442	p	1p	p36.12
ZNF436-AS1	ENSG00000249087	1	23368997	23371839	p	1p	p36.12
AL109936.2	ENSG00000271420	1	23378380	23379029	p	1p	p36.12
TCEA3	ENSG00000204219	1	23381061	23424740	p	1p	p36.12
ASAP3	ENSG00000088280	1	23428563	23484568	p	1p	p36.12
E2F2	ENSG00000007968	1	23506430	23531220	p	1p	p36.12
AL021154.1	ENSG00000235052	1	23549139	23550915	p	1p	p36.12
ID3	ENSG00000117318	1	23557918	23559794	p	1p	p36.12
MDS2	ENSG00000197880	1	23581495	23640568	p	1p	
RPL11	ENSG00000142676	1	23691742	23696835	p	1p	p36.11
ELOA	ENSG00000011007	1	23743155	23762059	p	1p	p36.11
ELOA-AS1	ENSG00000236810	1	23760382	23778287	p	1p	p36.11
PITHD1	ENSG00000057757	1	23778405	23788232	p	1p	p36.11
LYPLA2	ENSG00000011009	1	23790970	23795539	p	1p	p36.11
GALE	ENSG00000117308	1	23795599	23800804	p	1p	p36.11
HMGCL	ENSG00000117305	1	23801885	23838620	p	1p	p36.11
FUCA1	ENSG00000179163	1	23845077	23868294	p	1p	p36.11
CNR2	ENSG00000188822	1	23870526	23913362	p	1p	p36.11
AL590609.3	ENSG00000232557	1	23907111	23907885	p	1p	p36.11
PNRC2	ENSG00000189266	1	23959109	23963462	p	1p	p36.11
SRSF10	ENSG00000188529	1	23964804	23980927	p	1p	p36.11
AL591178.1	ENSG00000225315	1	24040835	24086799	p	1p	p36.11
MYOM3	ENSG00000142661	1	24056035	24112175	p	1p	p36.11
AL591178.2	ENSG00000230703	1	24066774	24083565	p	1p	p36.11
IL22RA1	ENSG00000142677	1	24119771	24143121	p	1p	p36.11
IFNLR1	ENSG00000185436	1	24154157	24187959	p	1p	p36.11
AL590683.1	ENSG00000230023	1	24200240	24211693	p	1p	p36.11
AL138902.1	ENSG00000232298	1	24307556	24321901	p	1p	p36.11
GRHL3	ENSG00000158055	1	24319322	24364482	p	1p	p36.11
STPG1	ENSG00000001460	1	24356999	24416934	p	1p	p36.11
NIPAL3	ENSG00000001461	1	24415794	24472976	p	1p	p36.11
RCAN3	ENSG00000117602	1	24502351	24541040	p	1p	p36.11
AL445686.2	ENSG00000264443	1	24538802	24556024	p	1p	p36.11
NCMAP	ENSG00000184454	1	24556111	24609328	p	1p	p36.11
SRRM1	ENSG00000133226	1	24631716	24673267	p	1p	p36.11
AL445648.1	ENSG00000284699	1	24704894	24717596	p	1p	p36.11
CLIC4	ENSG00000169504	1	24745357	24844324	p	1p	p36.11
RUNX3	ENSG00000020633	1	24899511	24965121	p	1p	p36.11
AL445471.1	ENSG00000229162	1	24961345	24963097	p	1p	p36.11
AL445471.2	ENSG00000261025	1	24968423	24970865	p	1p	p36.11
AL050344.1	ENSG00000233755	1	25043707	25113120	p	1p	p36.11
AL031432.1	ENSG00000231953	1	25208139	25209437	p	1p	p36.11
SYF2	ENSG00000117614	1	25222679	25232502	p	1p	p36.11
AL031432.5	ENSG00000284657	1	25239494	25240253	p	1p	p36.11
RSRP1	ENSG00000117616	1	25242237	25338213	p	1p	p36.11
AL031432.3	ENSG00000272432	1	25247837	25248321	p	1p	p36.11
RHD	ENSG00000187010	1	25272393	25330445	p	1p	p36.11
TMEM50A	ENSG00000183726	1	25337917	25362361	p	1p	p36.11
RHCE	ENSG00000188672	1	25362249	25430192	p	1p	p36.11
MACO1	ENSG00000204178	1	25430858	25500209	p	1p	p36.11
LDLRAP1	ENSG00000157978	1	25543580	25568886	p	1p	p36.11
AL606491.1	ENSG00000225643	1	25581478	25590356	p	1p	p36.11
MAN1C1	ENSG00000117643	1	25617468	25786207	p	1p	p36.11
AL031280.1	ENSG00000233478	1	25644544	25659111	p	1p	p36.11
SELENON	ENSG00000162430	1	25800176	25818224	p	1p	p36.11
AL020996.2	ENSG00000255054	1	25811470	25823744	p	1p	p36.11
AL020996.1	ENSG00000228172	1	25816749	25820797	p	1p	p36.11
MTFR1L	ENSG00000117640	1	25818640	25832942	p	1p	p36.11
AL020996.3	ENSG00000272478	1	25831913	25832134	p	1p	p36.11
AUNIP	ENSG00000127423	1	25831913	25859458	p	1p	p36.11
AL033528.2	ENSG00000236528	1	25859613	25863420	p	1p	p36.11
PAQR7	ENSG00000182749	1	25861210	25871253	p	1p	p36.11
STMN1	ENSG00000117632	1	25884181	25906991	p	1p	p36.11
PAFAH2	ENSG00000158006	1	25959767	25998157	p	1p	p36.11
EXTL1	ENSG00000158008	1	26019884	26036464	p	1p	p36.11
SLC30A2	ENSG00000158014	1	26037252	26046133	p	1p	p36.11
TRIM63	ENSG00000158022	1	26051304	26068436	p	1p	p36.11
PDIK1L	ENSG00000175087	1	26111165	26125543	p	1p	p36.11
FAM110D	ENSG00000197245	1	26159020	26163962	p	1p	p36.11
C1orf232	ENSG00000282872	1	26164161	26168581	p	1p	p36.11
AL391650.1	ENSG00000236782	1	26169516	26171821	p	1p	p36.11
ZNF593	ENSG00000142684	1	26169871	26170873	p	1p	p36.11
CNKSR1	ENSG00000142675	1	26177403	26189886	p	1p	p36.11
CATSPER4	ENSG00000188782	1	26190561	26202968	p	1p	p36.11
CEP85	ENSG00000130695	1	26234153	26279038	p	1p	p36.11
SH3BGRL3	ENSG00000142669	1	26279176	26281522	p	1p	p36.11
UBXN11	ENSG00000158062	1	26281328	26318363	p	1p	p36.11
CD52	ENSG00000169442	1	26317957	26320523	p	1p	p36.11
CRYBG2	ENSG00000176092	1	26321698	26360080	p	1p	p36.11
ZNF683	ENSG00000176083	1	26361634	26374522	p	1p	p36.11
LIN28A	ENSG00000131914	1	26410778	26429722	p	1p	p36.11
DHDDS	ENSG00000117682	1	26432282	26471294	p	1p	p36.11
AL513365.2	ENSG00000225891	1	26462756	26467282	p	1p	p36.11
HMGN2	ENSG00000198830	1	26472450	26475972	p	1p	p36.11
RPS6KA1	ENSG00000117676	1	26529761	26575030	p	1p	p36.11
AL512408.1	ENSG00000260063	1	26692132	26694131	p	1p	p36.11
ARID1A	ENSG00000117713	1	26693236	26782110	p	1p	p36.11
PIGV	ENSG00000060642	1	26787472	26798398	p	1p	p36.11
ZDHHC18	ENSG00000204160	1	26826710	26857602	p	1p	p36.11
SFN	ENSG00000175793	1	26863138	26864457	p	1p	p36.11
AL034380.1	ENSG00000226698	1	26876133	26878245	p	1p	p36.11
GPN2	ENSG00000142751	1	26876133	26890297	p	1p	p36.11
GPATCH3	ENSG00000198746	1	26890488	26900466	p	1p	p36.11
NUDC	ENSG00000090273	1	26900238	26946862	p	1p	p36.11
NR0B2	ENSG00000131910	1	26911489	26913966	p	1p	p36.11
KDF1	ENSG00000175707	1	26949562	26960406	p	1p	p36.11
TRNP1	ENSG00000253368	1	26993707	27000898	p	1p	p36.11
TENT5B	ENSG00000158246	1	27005020	27012836	p	1p	p36.11
SLC9A1	ENSG00000090020	1	27098815	27166981	p	1p	p36.11
AL590640.1	ENSG00000224311	1	27229106	27234352	p	1p	p36.11
WDTC1	ENSG00000142784	1	27234516	27308633	p	1p	p36.11
TMEM222	ENSG00000186501	1	27322145	27336400	p	1p	p36.11
SYTL1	ENSG00000142765	1	27342020	27353937	p	1p	p36.11
MAP3K6	ENSG00000142733	1	27355184	27366892	p	1p	p36.11
FCN3	ENSG00000142748	1	27369112	27374824	p	1p	p36.11
CD164L2	ENSG00000174950	1	27379176	27383380	p	1p	p36.11
GPR3	ENSG00000181773	1	27392644	27395814	p	1p	p36.11
WASF2	ENSG00000158195	1	27404226	27490158	p	1p	p36.11
FO393419.2	ENSG00000241169	1	27457198	27459582	p	1p	p36.11
BX293535.1	ENSG00000237429	1	27525805	27530561	p	1p	p36.11
AHDC1	ENSG00000126705	1	27534035	27604431	p	1p	
FGR	ENSG00000000938	1	27612064	27635277	p	1p	p35.3
LINC02574	ENSG00000233975	1	27660328	27662722	p	1p	p35.3
IFI6	ENSG00000126709	1	27666061	27672218	p	1p	p35.3
AL445490.1	ENSG00000225886	1	27669468	27703063	p	1p	p35.3
FAM76A	ENSG00000009780	1	27725979	27763122	p	1p	p35.3
STX12	ENSG00000117758	1	27773183	27824452	p	1p	p35.3
PPP1R8	ENSG00000117751	1	27830778	27851676	p	1p	p35.3
THEMIS2	ENSG00000130775	1	27872543	27886685	p	1p	p35.3
RPA2	ENSG00000117748	1	27891524	27914746	p	1p	p35.3
SMPDL3B	ENSG00000130768	1	27934993	27959157	p	1p	p35.3
AL512288.1	ENSG00000227050	1	27938875	27960193	p	1p	p35.3
XKR8	ENSG00000158156	1	27959462	27968096	p	1p	p35.3
EYA3	ENSG00000158161	1	27970344	28088696	p	1p	p35.3
PTAFR	ENSG00000169403	1	28147166	28193936	p	1p	p35.3
DNAJC8	ENSG00000126698	1	28199456	28233025	p	1p	p35.3
ATP5IF1	ENSG00000130770	1	28236109	28246906	p	1p	p35.3
AL353622.1	ENSG00000270605	1	28239509	28241453	p	1p	p35.3
AL353622.2	ENSG00000271398	1	28247144	28247568	p	1p	p35.3
SESN2	ENSG00000130766	1	28259527	28282491	p	1p	p35.3
MED18	ENSG00000130772	1	28329002	28335967	p	1p	p35.3
PHACTR4	ENSG00000204138	1	28369582	28500369	p	1p	p35.3
RCC1	ENSG00000180198	1	28505943	28539300	p	1p	p35.3
TRNAU1AP	ENSG00000180098	1	28553085	28578545	p	1p	p35.3
SNHG12	ENSG00000197989	1	28578538	28582983	p	1p	p35.3
TAF12	ENSG00000120656	1	28589323	28643085	p	1p	p35.3
RAB42	ENSG00000188060	1	28592200	28595443	p	1p	p35.3
LINC01715	ENSG00000229388	1	28643228	28648581	p	1p	p35.3
AL360012.1	ENSG00000270103	1	28648600	28648730	p	1p	p35.3
GMEB1	ENSG00000162419	1	28668732	28719353	p	1p	p35.3
YTHDF2	ENSG00000198492	1	28736621	28769775	p	1p	p35.3
OPRD1	ENSG00000116329	1	28812142	28871267	p	1p	p35.3
AL009181.1	ENSG00000233427	1	28870483	28877336	p	1p	p35.3
EPB41	ENSG00000159023	1	28887091	29120046	p	1p	p35.3
TMEM200B	ENSG00000253304	1	29119428	29123935	p	1p	p35.3
AL357500.1	ENSG00000225750	1	29144494	29146994	p	1p	p35.3
SRSF4	ENSG00000116350	1	29147743	29181987	p	1p	p35.3
MECR	ENSG00000116353	1	29192873	29230942	p	1p	p35.3
AL590729.1	ENSG00000237934	1	29223933	29224816	p	1p	p35.3
PTPRU	ENSG00000060656	1	29236516	29326813	p	1p	p35.3
LINC01756	ENSG00000230523	1	29329620	29350114	p	1p	p35.3
AC092265.1	ENSG00000228176	1	29708851	29709547	p	1p	p35.3
AL645944.2	ENSG00000284676	1	29755175	29790597	p	1p	p35.3
LINC01648	ENSG00000233399	1	30013952	30037612	p	1p	p35.2
AL137076.1	ENSG00000233372	1	30140263	30141607	p	1p	p35.2
AL161638.2	ENSG00000236335	1	30409560	30411638	p	1p	p35.2
AL161638.1	ENSG00000231949	1	30415825	30421108	p	1p	p35.2
MATN1	ENSG00000162510	1	30711277	30723587	p	1p	p35.2
MATN1-AS1	ENSG00000186056	1	30718504	30726827	p	1p	p35.2
LAPTM5	ENSG00000162511	1	30732469	30757820	p	1p	p35.2
AL137027.1	ENSG00000229607	1	30810378	30815553	p	1p	p35.2
LINC01778	ENSG00000223382	1	30824228	30834431	p	1p	p35.2
AL445235.1	ENSG00000235143	1	30858158	30860254	p	1p	p35.2
SDC3	ENSG00000162512	1	30869467	30908761	p	1p	p35.2
PUM1	ENSG00000134644	1	30931506	31065991	p	1p	p35.2
NKAIN1	ENSG00000084628	1	31179745	31239554	p	1p	p35.2
SNRNP40	ENSG00000060688	1	31259568	31296782	p	1p	p35.2
ZCCHC17	ENSG00000121766	1	31296982	31364953	p	1p	p35.2
AL451070.1	ENSG00000229044	1	31333067	31346799	p	1p	p35.2
FABP3	ENSG00000121769	1	31365625	31376850	p	1p	p35.2
SERINC2	ENSG00000168528	1	31409565	31434680	p	1p	p35.2
AC114488.1	ENSG00000229167	1	31571585	31575573	p	1p	p35.2
TINAGL1	ENSG00000142910	1	31576485	31587686	p	1p	p35.2
HCRTR1	ENSG00000121764	1	31617686	31632518	p	1p	p35.2
PEF1	ENSG00000162517	1	31629862	31644896	p	1p	p35.2
AC114488.2	ENSG00000235790	1	31644049	31660162	p	1p	p35.2
AC114488.3	ENSG00000264078	1	31644694	31649371	p	1p	p35.2
COL16A1	ENSG00000084636	1	31652247	31704319	p	1p	p35.2
ADGRB2	ENSG00000121753	1	31727117	31764893	p	1p	p35.2
AL354919.2	ENSG00000254545	1	31789130	31791322	p	1p	p35.2
SPOCD1	ENSG00000134668	1	31790422	31816051	p	1p	p35.2
AL354919.1	ENSG00000203620	1	31842019	31855568	p	1p	p35.2
AL136115.2	ENSG00000269967	1	31851913	31921841	p	1p	p35.2
PTP4A2	ENSG00000184007	1	31906421	31944856	p	1p	p35.2
AL136115.1	ENSG00000228634	1	31933020	31933975	p	1p	p35.2
AL136115.3	ENSG00000284702	1	31972189	31987034	p	1p	p35.2
KHDRBS1	ENSG00000121774	1	32013829	32060850	p	1p	p35.2
AL445248.1	ENSG00000203325	1	32052291	32073474	p	1p	p35.2
TMEM39B	ENSG00000121775	1	32072031	32102866	p	1p	p35.2
KPNA6	ENSG00000025800	1	32108038	32176568	p	1p	p35.2
TXLNA	ENSG00000084652	1	32179686	32198285	p	1p	p35.2
CCDC28B	ENSG00000160050	1	32200386	32205387	p	1p	p35.2
AL049795.1	ENSG00000224066	1	32204769	32206814	p	1p	p35.2
IQCC	ENSG00000160051	1	32205661	32208687	p	1p	p35.2
DCDC2B	ENSG00000222046	1	32209094	32216196	p	1p	p35.2
TMEM234	ENSG00000160055	1	32214472	32222359	p	1p	p35.2
EIF3I	ENSG00000084623	1	32221928	32231604	p	1p	p35.2
FAM167B	ENSG00000183615	1	32247233	32248856	p	1p	p35.2
LCK	ENSG00000182866	1	32251239	32286165	p	1p	p35.2
HDAC1	ENSG00000116478	1	32292086	32333635	p	1p	
MARCKSL1	ENSG00000175130	1	32333832	32336379	p	1p	p35.1
AL109945.1	ENSG00000233775	1	32349194	32350663	p	1p	p35.1
TSSK3	ENSG00000162526	1	32351521	32364312	p	1p	p35.1
FAM229A	ENSG00000225828	1	32361270	32364278	p	1p	p35.1
BSDC1	ENSG00000160058	1	32365103	32394731	p	1p	p35.1
AL033529.1	ENSG00000254553	1	32465057	32600792	p	1p	p35.1
ZBTB8B	ENSG00000273274	1	32465069	32496686	p	1p	p35.1
ZBTB8A	ENSG00000160062	1	32539427	32605939	p	1p	p35.1
ZBTB8OS	ENSG00000176261	1	32600172	32650903	p	1p	p35.1
RBBP4	ENSG00000162521	1	32651142	32686211	p	1p	p35.1
SYNC	ENSG00000162520	1	32680360	32703596	p	1p	p35.1
AC114489.1	ENSG00000224409	1	32717734	32725237	p	1p	p35.1
KIAA1522	ENSG00000162522	1	32741885	32774970	p	1p	p35.1
YARS	ENSG00000134684	1	32775237	32818153	p	1p	p35.1
S100PBP	ENSG00000116497	1	32816767	32858879	p	1p	p35.1
FNDC5	ENSG00000160097	1	32862268	32872482	p	1p	p35.1
HPCA	ENSG00000121905	1	32885994	32898441	p	1p	p35.1
TMEM54	ENSG00000121900	1	32894594	32901438	p	1p	p35.1
RNF19B	ENSG00000116514	1	32936445	32964685	p	1p	p35.1
AL020995.1	ENSG00000236065	1	32987075	33032469	p	1p	p35.1
AK2	ENSG00000004455	1	33007940	33080996	p	1p	p35.1
AZIN2	ENSG00000142920	1	33081104	33120530	p	1p	p35.1
TRIM62	ENSG00000116525	1	33145402	33182059	p	1p	p35.1
AL662907.3	ENSG00000284721	1	33194788	33200353	p	1p	p35.1
ZNF362	ENSG00000160094	1	33256545	33300719	p	1p	p35.1
AL513327.3	ENSG00000270115	1	33261212	33261680	p	1p	p35.1
A3GALT2	ENSG00000184389	1	33306766	33321098	p	1p	p35.1
AL513327.1	ENSG00000225313	1	33307348	33349245	p	1p	p35.1
PHC2	ENSG00000134686	1	33323623	33431052	p	1p	p35.1
AL513327.2	ENSG00000233246	1	33350352	33363245	p	1p	p35.1
ZSCAN20	ENSG00000121903	1	33472645	33496507	p	1p	p35.1
CSMD2	ENSG00000121904	1	33513999	34165842	p	1p	p35.1
HMGB4	ENSG00000176256	1	33860475	33864791	p	1p	p35.1
CSMD2-AS1	ENSG00000231163	1	33868953	33885458	p	1p	p35.1
C1orf94	ENSG00000142698	1	34166883	34219131	p	1p	p35.1
SMIM12	ENSG00000163866	1	34712737	34859816	p	1p	p34.3
GJB5	ENSG00000189280	1	34755047	34758512	p	1p	p34.3
GJB4	ENSG00000189433	1	34759741	34763724	p	1p	p34.3
AL121988.1	ENSG00000255811	1	34761426	34788097	p	1p	p34.3
GJB3	ENSG00000188910	1	34781189	34786369	p	1p	p34.3
GJA4	ENSG00000187513	1	34792998	34795747	p	1p	p34.3
AL122010.1	ENSG00000230163	1	34850694	34851555	p	1p	p34.3
DLGAP3	ENSG00000116544	1	34865436	34929585	p	1p	p34.3
AC114490.3	ENSG00000284773	1	34974356	34985313	p	1p	p34.3
AC114490.2	ENSG00000271741	1	34981533	35031741	p	1p	p34.3
TMEM35B	ENSG00000243749	1	34981535	34985353	p	1p	p34.3
ZMYM6	ENSG00000163867	1	34986165	35031968	p	1p	p34.3
ZMYM1	ENSG00000197056	1	35059786	35115859	p	1p	p34.3
AL590434.1	ENSG00000284640	1	35141515	35146435	p	1p	p34.3
SFPQ	ENSG00000116560	1	35176378	35193148	p	1p	p34.3
ZMYM4	ENSG00000146463	1	35268967	35422058	p	1p	p34.3
ZMYM4-AS1	ENSG00000227409	1	35358822	35366077	p	1p	p34.3
KIAA0319L	ENSG00000142687	1	35433490	35557950	p	1p	p34.3
NCDN	ENSG00000020129	1	35557473	35567274	p	1p	p34.3
AC004865.2	ENSG00000239636	1	35569813	35577729	p	1p	p34.3
TFAP2E	ENSG00000116819	1	35573370	35595328	p	1p	p34.3
PSMB2	ENSG00000126067	1	35599544	35641844	p	1p	p34.3
C1orf216	ENSG00000142686	1	35713875	35719472	p	1p	p34.3
CLSPN	ENSG00000092853	1	35720218	35769967	p	1p	p34.3
AL354864.1	ENSG00000232335	1	35739389	35743576	p	1p	p34.3
AGO4	ENSG00000134698	1	35808172	35857890	p	1p	p34.3
AGO1	ENSG00000092847	1	35869808	35930528	p	1p	p34.3
AL139286.2	ENSG00000271914	1	35929720	35930115	p	1p	p34.3
AGO3	ENSG00000126070	1	35930718	36072500	p	1p	p34.3
AL138787.2	ENSG00000271554	1	35992109	36013630	p	1p	p34.3
TEKT2	ENSG00000092850	1	36084075	36088275	p	1p	p34.3
ADPRHL2	ENSG00000116863	1	36088875	36093932	p	1p	p34.3
COL8A2	ENSG00000171812	1	36095236	36125220	p	1p	p34.3
TRAPPC3	ENSG00000054116	1	36136570	36156053	p	1p	p34.3
MAP7D1	ENSG00000116871	1	36155579	36180849	p	1p	p34.3
THRAP3	ENSG00000054118	1	36224416	36305357	p	1p	p34.3
SH3D21	ENSG00000214193	1	36306387	36324886	p	1p	p34.3
EVA1B	ENSG00000142694	1	36322031	36324154	p	1p	p34.3
AL591845.1	ENSG00000116883	1	36323734	36329221	p	1p	p34.3
STK40	ENSG00000196182	1	36339624	36385896	p	1p	p34.3
LSM10	ENSG00000181817	1	36391238	36397892	p	1p	p34.3
OSCP1	ENSG00000116885	1	36415827	36450451	p	1p	p34.3
MRPS15	ENSG00000116898	1	36455718	36464437	p	1p	p34.3
CSF3R	ENSG00000119535	1	36466043	36483278	p	1p	p34.3
AL596257.1	ENSG00000284705	1	36703953	36710582	p	1p	p34.3
AC117945.2	ENSG00000284720	1	36768122	36769725	p	1p	p34.3
AC117945.1	ENSG00000234481	1	36773140	36775768	p	1p	p34.3
GRIK3	ENSG00000163873	1	36795527	37034129	p	1p	p34.3
AL031430.1	ENSG00000284650	1	37133489	37136146	p	1p	p34.3
AL353604.1	ENSG00000223944	1	37262739	37325100	p	1p	p34.3
LINC01137	ENSG00000233621	1	37454879	37474411	p	1p	p34.3
ZC3H12A	ENSG00000163874	1	37474552	37484379	p	1p	p34.3
MEAF6	ENSG00000163875	1	37492575	37514774	p	1p	p34.3
SNIP1	ENSG00000163877	1	37534449	37554344	p	1p	p34.3
DNALI1	ENSG00000163879	1	37556919	37566857	p	1p	p34.3
GNL2	ENSG00000134697	1	37566816	37595935	p	1p	p34.3
RSPO1	ENSG00000169218	1	37611350	37634923	p	1p	p34.3
C1orf109	ENSG00000116922	1	37681570	37692249	p	1p	p34.3
CDCA8	ENSG00000134690	1	37692418	37709719	p	1p	p34.3
EPHA10	ENSG00000183317	1	37713880	37765133	p	1p	p34.3
MANEAL	ENSG00000185090	1	37793802	37801137	p	1p	p34.3
AL929472.3	ENSG00000233728	1	37799720	37800879	p	1p	p34.3
YRDC	ENSG00000196449	1	37802944	37808185	p	1p	p34.3
C1orf122	ENSG00000197982	1	37806979	37809454	p	1p	p34.3
MTF1	ENSG00000188786	1	37809567	37859620	p	1p	p34.3
AL929472.2	ENSG00000230955	1	37860697	37861580	p	1p	p34.3
INPP5B	ENSG00000204084	1	37860697	37947057	p	1p	p34.3
SF3A3	ENSG00000183431	1	37956975	37990921	p	1p	p34.3
FHL3	ENSG00000183386	1	37996770	38005606	p	1p	p34.3
